p.col.10.281	6	6	τὸν	Ὃλ	noun	τὸν Ὃλ ἀγγῖλε* σὲ τὸν
p.col.10.281	13	13	τὸν/⟦τ̣οο⟧	Ὃλ	noun	τὸν/⟦τ̣οο⟧ Ὃλ ἠ̣[γγυ]-ῆ̣σ̣θ̣α̣ι̣ υ̣|gap=14|ν̣|gap=12| τ̣ὸν
p.col.10.284	3	3	τὸ	Δ̣ω̣σιθέου	noun	τὸ Δ̣ω̣σιθέου |extra| Πετρ̣ο̣κ̣(…) κ̣αλουμέν̣[ο]υ̣
p.col.10.284	4	4	τοῦ	Ἁ̣τ̣ήρ*	noun	τοῦ Ἁ̣τ̣ήρ* μη(νὸς) τοῦ ἰσιό[ν]τος*
p.col.10.284	11	11	τὰ	ἔκτακταἐπί	noun	τὰ ἔκτακταἐπί τε τῆς ὀγδ̣[όης]
p.col.10.284	11	11	το̣ῦ	Φαρμο̣[ῦθι]	noun	το̣ῦ Φαρμο̣[ῦθι] [καὶ] [τῆς] [τ]ρύγης
p.col.10.284	21	21	[ἡ]	[ἐπιδοχὴ]	noun	[ἡ] [ἐπιδοχὴ] [καὶ] [ἐπ]ε̣[ρ]ω̣[τη]θεὶς ὡμολόγησα
p.col.10.286	9	9	ἡ	ἀποχὴ	noun	ἡ ἀποχὴ |extra| καὶ ἐπερω(τη)θ(εὶς)
p.col.11.302_1	1	1	τὴν	Ἀλεξανδρέων	noun	τὴν Ἀλεξανδρέων ἔγνων τὸν εὐλαβ(έστατον)
p.col.2.1-r-1b_3	26	26	τοῦ	Β̣	noun	τοῦ Β̣ |gap=unknown| [μητ(ρὸς)] Τεφορσ̣(άιτος)
p.col.2.1-r-2_8	4	4	τοῦ	Φ̣ά̣σει	noun	τοῦ Φ̣ά̣σει μητρὸς Ἀφροδ|gap=unknown| ἐζητη(…)
p.col.2.1-r-2_8	10	10	τοῦ	Φάσε̣ι	noun	τοῦ Φάσε̣ι μητρὸς Θερμούθεω[ς] τραπ(…)
p.col.2.1-r-3_7	6	6	τοῦ	Ἰσχεῖ	noun	τοῦ Ἰσχεῖ μητ(ρὸς) Θεν̣αμούνεω(ς) τραπ(εζ…)
p.col.2.1-r-4_17	5	5	[τ]οῦ	Μεχεὶρ	noun	[τ]οῦ Μεχεὶρ μηνὸ(ς) το(ῦ) ἐνεστῶ(τος)
p.col.2.1-r-4_19	19	19	τὰς̣	ἀ[ργυρίου]	noun	τὰς̣ ἀ[ργυρίου] (δραχμὰς) διακοσίας ἕν̣δ̣ε̣[κα]
p.col.2.1-r-6_1	1	1	τ̣ο̣[ῦ]	Σκύλακο̣[ς]	noun	τ̣ο̣[ῦ] Σκύλακο̣[ς] |vac=unknown| |gap=unknown||gap=1| Πεκύσεως
p.col.3.13_1	1	1	τοῦ	Φαμενὼθ	noun	τοῦ Φαμενὼθ ιβ̣ |gap=2||gap=unknown||gap=3||gap=unknown||gap=4||gap=unknown| [τοῦ]
p.col.3.19_1	2	2	τῆι	Ἀμύντου	noun	τῆι Ἀμύντου γυναικὶ εἰς τὰ
p.col.3.20	3	3	τοῦ	Φαῶφι	noun	τοῦ Φαῶφι εἰς αὑ-[τὸ]ν (δραχμὰς)
p.col.3.20	10	10	τοῦ	Φαῶφι	noun	τοῦ Φαῶφι εἰς [α]ὑ̣τὸν (δραχμὰς)
p.col.3.4_1	12	12	τὸ	Νικάνορος/⟦λικανορος⟧	noun	τὸ Νικάνορος/⟦λικανορος⟧ χάρ(ται) ι κζ
p.col.3.4_1	17	17	[τὸ]	[Νικά]νορος	noun	[τὸ] [Νικά]νορος λογ[ι]σ(τήριον) ⟦|gap=1|⟧ ι̣
p.col.3.43	12	12	τοῦ	Μεχεὶρ	noun	τοῦ Μεχεὶρ (δραχμὰς) ιε .
p.col.3.43	13	14	τοῦ	Φαμενωὺθ	noun	τοῦ Φαμενωὺθ (δραχμὰς) η .
p.col.3.45	3	4	τοῦ	Φαμενὼθ	noun	τοῦ Φαμενὼθ χαλκοῦ (δραχμὰς) ιε
p.col.3.51_1	7	7	τῶι	Μάρωνος	noun	τῶι Μάρωνος ἐποι-κίωι μ .
p.col.3.54_1	19	20	τὴν	Ἀπολλωνίου	noun	τὴν Ἀπολλωνίου πρόσοδον ἢ πρὸς
p.col.3.57	2	2-3	τὸν	Ἀπολλωνί-ου	noun	τὸν Ἀπολλωνί-ου λόγον , λῆμμα
p.col.3.57	10	10	τοῦ	Ἁθὺρ	noun	τοῦ Ἁθὺρ ια . |vac=unknown|
p.col.3.59	7	7	τὸν	Διονυσίω̣ι	noun	τὸν Διονυσίω̣ι τραπ̣[εζίτηι] [ἀνενηνοχότα] [λόγον?]
p.col.3.6_2	19	19	τῶι	Βερενίκης̣	noun	τῶι Βερενίκης̣ Ὅρμωι . Ζήνωνι̣
p.col.4.103_1	5	5	τοῦ	νομάρχου	noun	τοῦ νομάρχου ο̣ἰ̣κο̣νό-μον . λαμβάνων
p.col.4.103_1	11	11	τὸν	οἰκονόμον	noun	τὸν οἰκονόμον καὶ μὴ ἄλλως
p.col.4.104_1	3	3	τῶι	Θῶθ	noun	τῶι Θῶθ ἕως̣ κθ σώματα
p.col.4.104_1	35	35	τοῦ	Θῶθ	noun	τοῦ Θῶθ (δραχμαὶ) ε καὶ
p.col.4.104_1	36	36	τοῦ	Φαῶφι	noun	τοῦ Φαῶφι ἕως λ (δραχμαὶ)
p.col.4.109_1	2	2	οἱ	πίθοι	noun	οἱ πίθοι καθάπερ ἔγραψας ἀπεσταλμένοι
p.col.4.117_4	2	2	τὸν	Ἐπεὶφ	noun	τὸν Ἐπεὶφ μ|gap=1|ν|gap=1||gap=unknown| |gap=unknown||gap=1| λο(ιπὸν)
p.col.4.63_3	4	4	τὸν	Ἁθὺρ	noun	τὸν Ἁθὺρ ὀψών(ιον) χωρὶς/ ὧν
p.col.4.63_3	9	9	τὸν	Ἁθὺ̣ρ̣	noun	τὸν Ἁθὺ̣ρ̣ ὀ̣ψώνιον χαλ(κοῦ) (δραχμὴν)
p.col.4.63_3	11	11	τὸ	Ἁρχήβιος	noun	τὸ Ἁρχήβιος πλοῖον ⟦κρη⟧ σχοινίον
p.col.4.63_3	15	15	τὸν	Ἁθὺρ	noun	τὸν Ἁθὺρ τὸ λοιπὸν τοῦ
p.col.4.63_3	18	18	τὸν	Χοιὰκ	noun	τὸν Χοιὰκ χαλ(κοῦ) (δραχμὰς) λ
p.col.4.63_5	14	14	τοῦ	Χοιὰχ	noun	τοῦ Χοιὰχ ἀρ(γυρίου) (δραχμὰς) δ
p.col.4.68_1	29	29	τὸν	κυβερνήτην	noun	τὸν κυβερνήτην |gap=unknown|ει ἃ ἐπέστειλας
p.col.4.69_3	56	56	τ[ὸ]ν	Τῦβι	noun	τ[ὸ]ν Τῦβι ἀντὶ πυ(ροῦ) ἀρ(ταβῶν)
p.col.4.81_1	1	1	τ(ῶι)	ἀδελφῶι	noun	τ(ῶι) ἀδελφῶι χαίρειν . ἀπέστειλα
p.col.4.81_1	4	4	τοῖς	Σωστράτου	noun	τοῖς Σωστράτου . μετὰ ταῦτα
p.col.4.83_1	10	10	τοῦ	παιδίου	noun	τοῦ παιδίου ἀγαγὼν αὐτοὺς εἰς
p.col.4.84_1	1	2	τῶι	ἀδελφῶι	noun	τῶι ἀδελφῶι χαίρειν . ἔχω
p.col.4.90_1	15	15	τοῦ	πράκτορος	noun	τοῦ πράκτορος , συντάξαι Ἑρμαφίλωι
p.col.5.1-v-3_10	167	167	τοῦ	Θὼθ	noun	τοῦ Θὼθ μην(ὸς) τοῦ̣ ἐ̣ν̣εστῶτος
p.col.5.1-v-3_5	80	80	τοῦ	Ἰσχεῖ	noun	τοῦ Ἰσχεῖ Ταψόιτος (δραχμὰς) ιδ
p.col.5.1-v-3_5	96	96	τοῦ	Φάσει	noun	τοῦ Φάσει Θερμ(…) (δραχμὰς) ιδ
p.col.5.1-v-4_13	49	49	τ(ῇ)	Φα̣ή̣σ̣ε̣ω̣ς̣	noun	τ(ῇ) Φα̣ή̣σ̣ε̣ω̣ς̣ Ὥ̣[ρο?]υ οὐσ(ίᾳ) Σ̣ε̣ο̣υ̣ή̣ρ̣ο̣υ̣
p.col.5.1-v-4_18	136	136	τ(ῷ)	(ὀκταρούρου)	noun	τ(ῷ) (ὀκταρούρου) (ἄρουραι) ϛ μϛ
p.col.7.141_3	20	20	τοῦ	Φαρμοῦθι	noun	τοῦ Φαρμοῦθι ὁ αὐτὸς Ἰσίδωρος
p.col.7.141_7	63	64	τῷ	ὁρ[μω]*	noun	τῷ ὁρ[μω]* ἀχύρου σαργ(άνας) δέκα
p.col.7.169	2	3	τὸν	Φαμενὼθ	noun	τὸν Φαμενὼθ μῆνα τῆς Σαβείνου
p.col.7.169	7	7	τοῦ	Παῦνι	noun	τοῦ Παῦνι μη-νὸς τὴν τῶν
p.col.7.170	8	9	τὸν	Φαμενὼθ	noun	τὸν Φαμενὼθ μῆνα τῆς Σαβείνου
p.col.7.170	13	13	τοῦ	Παῦνι	noun	τοῦ Παῦνι μ̣ηνὸς̣ τὴν τῶν
p.col.7.190	4	4	τοῦ*	Παιανοῦ*	noun	τοῦ* Παιανοῦ* Πεταουςἀργυρίου* τάλλαν-τα* εἴκοσι
p.col.8.245_1	13	13	τοῦ	Μεσορὴ	noun	τοῦ Μεσορὴ [μηνὸς] τῆς παρούσης
p.col.8.245_1	20	20	το̣ῦ̣	Τῦβι	noun	το̣ῦ̣ Τῦβι μηνός , δώσω̣
p.col.9.248_1	16	16	τῷ	ναύτ̣η	noun	τῷ ναύτ̣η ἐν Ἀνταίου/ (πόλει)
p.coll.youtie.1.16	9	9	τοῦ	Μεσορὴ	noun	τοῦ Μεσορὴ τοῦ η (ἔτους)
p.coll.youtie.1.17_1	4	5	τῆι	Θεογενου*	noun	τῆι Θεογενου* περὶ τῶν δύο
p.coll.youtie.1.18	10	10	τοῦ	Πα̣[ῦνι]	noun	τοῦ Πα̣[ῦνι] δι(α)γέγρ(αφεν) ὁ α(ὐτὸς)
p.coll.youtie.1.24_1	17	17	τὸν	Ἑρμοῦς	noun	τὸν Ἑρμοῦς κλῆρον (ἀρουρῆς) α
p.coll.youtie.1.25	4	4	τῆς	Κόρακος	noun	τῆς Κόρακος τραπέζης πλατείας ἄντικρυς
p.coll.youtie.1.25	8	8	τοῦ	Πεταησις*	noun	τοῦ Πεταησις* μητρὸς Σεβέσοκες ἀπὸ
p.coll.youtie.1.31	9	9	τοῦ	Θὼθ	noun	τοῦ Θὼθ μηνὸς τοῦ ἐνεστ(ῶτος)
p.coll.youtie.1.7_1	3	3	τὸ	Ἀ̣σ̣ω̣νίδου	noun	τὸ Ἀ̣σ̣ω̣νίδου τοῦ |gap=3|δ|gap=2| ἐφʼ
p.coll.youtie.1.9_1	3	3	τὸ	Δρόμων[ος]	noun	τὸ Δρόμων[ος] τεθὲν ἐνέχυρον ὑπὸ
p.coll.youtie.1.9_1	4	4	τὸν	Πτολεμαίου	noun	τὸν Πτολεμαίου |gap=5||gap=1|ον|gap=1||gap=1| ἔφη δὲ
p.coll.youtie.2.67	3	3	τὰ	Ῥ̣[ωμα]ί̣ω̣[ν]	noun	τὰ Ῥ̣[ωμα]ί̣ω̣[ν] ἔθη τέκνων δι[καίῳ]
p.coll.youtie.2.70	22	23	τῷ	[Πα]ῦ̣νι	noun	τῷ [Πα]ῦ̣νι μηνὶ ἐφʼ ἅλῳ
p.coll.youtie.2.71dupl	14	14	αἱ	γιτνίαι*	noun	αἱ γιτνίαι* δηλοῦντ̣αι διὰ τῶν
p.coll.youtie.2.71dupl	18	18	αἱ	γιτνίαι*	noun	αἱ γιτνίαι* διὰ τῶν π[ερὶ]
p.coll.youtie.2.72dupl	1	1	[αἱ]	[γιτνίαι*]	noun	[αἱ] [γιτνίαι*] [δηλο]ῦ̣νται διὰ τῶν
p.coll.youtie.2.72dupl	3	3	αἱ	γιτνίαι*	noun	αἱ γιτνίαι* διὰ [τῶ]ν̣ [πε]ρὶ
p.congr.xv.7_1	4	4	τὴν	ἔγγυς	noun	τὴν ἔγγυς ὕδατος |gap=unknown| [χαριεῖ]
p.corn.1	4	4	τὸ	Ἀθηναγόρου	noun	τὸ Ἀθηναγόρου λογιστήριον κο(τύλη) α
p.corn.1	6	6	τὸ	Δημητρίου	noun	τὸ Δημητρίου κο(τύλη) α εἰς
p.corn.1	7	7	τὸ	Διονυσοδώρου	noun	τὸ Διονυσοδώρου κο(τύλη) ???? εἰς
p.corn.1	8	8	τὸ	Ἰατροκλέους	noun	τὸ Ἰατροκλέους γραμματεῖον κο(τύλη) α
p.corn.1	10	10	τὸ	Ἀρτεμιδώρου	noun	τὸ Ἀρτεμιδώρου κο(τύλης) ???? Φίλωνι
p.corn.1	21	21	τοὺς	Ἀμύντου	noun	τοὺς Ἀμύντου ἵππους κο(τύλης) τέ(ταρτον)
p.corn.1	39	39	τὰ	Ἀθηναγόρου	noun	τὰ Ἀθηναγόρου καὶ Δημητρίου καὶ
p.corn.1	50	51	τὸ	Ἰατροκλέους	noun	τὸ Ἰατροκλέους γραμματεῖον κο(τύλης) ????
p.corn.1	56	56	τὸ	Ἀθηναγόρου	noun	τὸ Ἀθηναγόρου καὶ Δημητρίου λογιστήριον
p.corn.1	58	58	τὸ	Διονυσοδώρου	noun	τὸ Διονυσοδώρου κο(τύλης) ???? (γίνονται)
p.corn.1	61	61	τοῦ	Ἑλένωι	noun	τοῦ Ἑλένωι διδομένου τοῖς λοιποῖς
p.corn.1	95	95	τὸ	Δημητρίου	noun	τὸ Δημητρίου λογιστήριον προσγενομένοις τοῖς
p.corn.1	117	117	τὸ	Δημητρίου	noun	τὸ Δημητρίου λογιστήριον κο(τύλης) ????
p.corn.1	121	121	τὸ	Ἀθηναγόρου	noun	τὸ Ἀθηναγόρου λογιστήριον κο(τύλη) α
p.corn.1	123	123	τὸ	Δημητρίου	noun	τὸ Δημητρίου σὺν τῶι διδομένωι
p.corn.1	124	125	τοὺς	Διοσκουρίδου	noun	τοὺς Διοσκουρίδου γρ(αμματέας) κο(τύλη) α
p.corn.1	126	126	τὸ	Διονυσοδώρου	noun	τὸ Διονυσοδώρου κο(τύλης) ???? εἰς
p.corn.1	127	127	τὸ	Ἰατροκλέους	noun	τὸ Ἰατροκλέους ἐπ(ιστολογραφεῖον) κο(τύλη) α
p.corn.1	128	128	τ̣ὸ	Ἀρ̣τ̣ε̣μιδώρου	noun	τ̣ὸ Ἀρ̣τ̣ε̣μιδώρου κο(τύλης) ???? Φίλω̣νι
p.corn.1	141	141	τοὺς	Ἀμύντου	noun	τοὺς Ἀμύντου ἵππους ἐπὶ λύχνον
p.corn.1	216	217	τῆι	Ἡροφάντου	noun	τῆι Ἡροφάντου μητρὶ κο(τύλης) ????
p.corn.20_3	53	53	τῆς	κ[ώμη]	noun	τῆς κ[ώμη] καὶ Ολκαν[ολ] κωμάρχο[υ]
p.corn.20_3	62	62	[τῇ]	[μέτρησι]	noun	[τῇ] [μέτρησι] [.] [Αὐνᾶς] [γραμ(ματεὺς)]
p.corn.40	10	10	τὴν	Ἀθηνάριον	noun	τὴν Ἀθηνάριον μη[δὲν] |gap=10| [καλεῖν]
p.corn.40	19	19	τὴν	Ἀθηνάριον	noun	τὴν Ἀθηνάριον μόνην ει|gap=unknown| |gap=5||gap=3|μωκαι|gap=4|
p.corn.7	9	9	τὴ(ν)	Σαμβάθιον	noun	τὴ(ν) Σαμβάθιον περὶ Ψεναρψενῆσιν ἐλαιῶνος
p.corn.9	7	7	τοῦ	Παῦ[ν]ι	noun	τοῦ Παῦ[ν]ι μηνὸς κατʼ ἀρ-χαί̣ους
p.count.23_7	73	73	τοῖς	Νικηράτους	noun	τοῖς Νικηράτους Ἀλέξα̣νδρος Νεφόρσωις Τέτωυς
p.count.23_8	101	101	τὸ	Ἁράσι(ος)	noun	τὸ Ἁράσι(ος) Νουμήνιος Νέων Στρατονίκη
p.count.26_1	13	13	τοῖς	Ἀ̣ρ̣γ̣έ̣ν̣τ̣ι̣ο̣ς̣	noun	τοῖς Ἀ̣ρ̣γ̣έ̣ν̣τ̣ι̣ο̣ς̣ α (τριώβολον) (ἡμιωβέλιον)
p.count.26_1	22	22	τοῖς	Θοτεῦτος	noun	τοῖς Θοτεῦτος α
p.count.26_2	24	24	τοῖς	Ἀλε̣ξά̣νδρου	noun	τοῖς Ἀλε̣ξά̣νδρου Φιλόξενος Ἡρω̣ίδο̣υ α̣
p.count.26_2	39	39	τῆι	Μάρωνος	noun	τῆι Μάρωνος Ἀ̣ρετὼ γ̣υ(νὴ) Ἰωσ̣ή̣φιος
p.count.26_3	51	51	τοῖς	Διονυσίας	noun	τοῖς Διονυσίας Φίλιππος (τριώβολον?) Στράτων
p.count.26_3	58	58	τοῖς	Θευδώ̣ρ̣ου	noun	τοῖς Θευδώ̣ρ̣ου (τριώβολον) ἡ̣ μήτηρ
p.count.30_2	36	36	τοῖς	Ζηνο̣δώρο̣υ	noun	τοῖς Ζηνο̣δώρο̣υ καὶ ἡ γυνή
p.count.41	6	6	τοῖς	Κ̣η̣θ̣ιοῦτος	noun	τοῖς Κ̣η̣θ̣ιοῦτος |gap=unknown| (τριώβολον) (ἡμιωβέλιον)
p.customs.573_596_5	60	60	τοῦ	Χοιὰχ	noun	τοῦ Χοιὰχ μηνὸς (δραχμαὶ) ιϛ
p.customs.573_596_6	83	83	τοῦ	Τῦβι	noun	τοῦ Τῦβι μηνὸς (δραχμαὶ) ιϛ
p.customs.573_596_6	99	99	τοῦ	Μεχεὶρ	noun	τοῦ Μεχεὶρ μηνὸς (δραχμαὶ) ιϛ
p.david.10_1	12	12	τοῦ	Μεσορὴ	noun	τοῦ Μεσορὴ μηνὸς τοῦ ἐ̣ν̣ε̣σ̣τ̣ω̣τ̣ο̣[ς]
p.david.16_2	12	12	τοῦ	Μεσορὴ	noun	τοῦ Μεσορὴ γείνο-μ̣α̣ι πρὸς ὑμᾶς̣
p.david.16_2	17	17	τοῦ	Μεσορὴ	noun	τοῦ Μεσορὴ ἢ κε προσδοκᾶτέ
p.diog.11dupl	21	21	τῇ	τροφῖτι	noun	τῇ τροφῖτι ὑπὲρ α̣ὐ̣-το̣ῦ̣ τὰ
p.diog.12dupl	15	15-16	[τῇ]	[τροφῖ]-τ̣ι	noun	[τῇ] [τροφῖ]-τ̣ι ὑπ[ὲρ] αὐτοῦ τὰ
p.diog.17	18	18	τοῖς	Ἀντινόου	noun	τοῖς Ἀντινόου Πόλεως |gap=unknown|εντα μοι
p.dion.10	4	4	τοῦ	Ἁθὺρ	noun	τοῦ Ἁθὺρ τοῦ θ (ἔτους)
p.dion.10	10	11	τ̣ῆι	Α̣ἴθωνος	noun	τ̣ῆι Α̣ἴθωνος , κα̣ὶ ἑ̣τέρω̣ν̣
p.dion.13_1	21	21	τὴν	Ἀκώρ̣ιος	noun	τὴν Ἀκώρ̣ιος ὅρμον τοῖς ἰδίοις
p.dion.14_1	22	22	τὴν	Ἀκώριος	noun	τὴν Ἀκώριος ὅρ̣μ̣[ον] [,] [ἄνευ]
p.dion.15_1	20	20	τὴν	Ἀκώ[ριος]	noun	τὴν Ἀκώ[ριος] [ὅρμον] [,] ἄνευ
p.dion.16_1	25	25	τὴν	Ἀκώριος	noun	τὴν Ἀκώριος ὅρμον τοῖς ἰδίοις
p.dion.16_2	50	50	τὴν	Ἀκώριος	noun	τὴν Ἀκώριος μέτρωι τῶι πρ(ὸς)
p.dion.17_1	25	25	τ̣ὴν	Ἀκώριος	noun	τ̣ὴν Ἀκώριος ὅρμον τοῖς ἰδίο̣[ις]
p.dion.18_1	17	17	τὴν̣	Ἀ̣κ̣ώρ̣ιο̣ς	noun	τὴν̣ Ἀ̣κ̣ώρ̣ιο̣ς ὅρμον/ τοῖς ἰδίοις
p.dion.18_2	44	44	τὴν	Ἀκώ(ριος)	noun	τὴν Ἀκώ(ριος) ὅ̣ρ̣μ̣ο̣ν̣ τ̣ο̣ῖ̣ς̣ [ἰ]δ̣ίοις
p.dion.19_1	18	18	τὴν	Ἀκ̣[ώριος]	noun	τὴν Ἀκ̣[ώριος] ὅρ̣μ̣ον τοῖς ἰδίοις
p.dion.20_1	21	21	[τὴν]	[Ἀκώριος]	noun	[τὴν] [Ἀκώριος] [ὅρμο]ν̣ τοῖς ἰδίοις̣
p.dion.21_1	20	20	τὴν	Ἀκώριος	noun	τὴν Ἀκώριος ὅρμον τοῖς ἰδίοις
p.dion.21_2	40	40	(τὴν)	Ἀ̣κ̣(ώριος)	noun	(τὴν) Ἀ̣κ̣(ώριος) ὅρμον · τι(μὴ)
p.dion.22_1	18	18	τὴν	Ἀκώριος	noun	τὴν Ἀκώριος [ὅρμον] [τοῖς] [ἰδίοις]
p.dion.23_1	18	18	τ̣ὴν	Ἀκώ[ριος]	noun	τ̣ὴν Ἀκώ[ριος] ὅρ̣μ̣ον τοῖς̣ ἰδίοι̣ς̣
p.dion.24	18	18	[τὴν]	[Ἀκώριος]	noun	[τὴν] [Ἀκώριος] [ὅρμον] [τοῖς] [ἰδίοις]
p.dion.25_1	24	24	τὴν	Ἀκώριος	noun	τὴν Ἀκώριος ὅρμ̣ον τοῖς [ἰ]δίοις
p.dion.26_1	15	15	τ̣ὴν	[Ἀκώριος]	noun	τ̣ὴν [Ἀκώριος] [ὅ]ρ̣[μον] [τοῖς] ἰδίοις
p.dion.27	15	15	τὴ̣ν	Ἀκώ̣[ριος]	noun	τὴ̣ν Ἀκώ̣[ριος] [ὅρμον] [τοῖς] ἰ̣δίοις
p.dion.32	9	9	τ̣ῶ̣ι̣	Ἐπεὶφ	noun	τ̣ῶ̣ι̣ Ἐπεὶφ μην[ὶ] [τοῦ] [ἐνεστ]ῶ̣τ̣ο̣ς̣
p.dion.32	13	13	[τὴν]	Ἀ̣κώρ̣ιος	noun	[τὴν] Ἀ̣κώρ̣ιος ὅρμ[ο]ν τ[οῖς] [ἰδίοις]
p.dion.34	5	5	τῶ[ι]	[Παῧνι]	noun	τῶ[ι] [Παῧνι] [μηνὶ] [τοῦ] [β]
p.dion.34	8	8	[τ]ὴ̣ν̣	Ἀ̣κ̣ώ̣ρι̣ο̣[ς]	noun	[τ]ὴ̣ν̣ Ἀ̣κ̣ώ̣ρι̣ο̣[ς] ὅ̣ρ̣μ̣[ον] [τοῖς] [ἰδίοις]
p.dion.9	3	3	τῆι	Ἀκώρεω̣[ς]	noun	τῆι Ἀκώρεω̣[ς] καθʼ ὑ̣περβολ̣ὴ̣ν ἠδικημένο[ς]
p.dion.9	10	10	τῶι	Πα[χ]ὼν	noun	τῶι Πα[χ]ὼν μηνὶ τοῦ αὐτ̣οῦ
p.diosk.17_1	9	9-10	ὁ	Ἡ-ρώιδου	noun	ὁ Ἡ-ρώιδου {δου} τοῦ γραμματοδιδασ-κάλου
p.diosk.3_1	3	4	τῆς	Ν̣[ικά]δ̣α̣ι̣	noun	τῆς Ν̣[ικά]δ̣α̣ι̣ ν̣ε̣ώ̣[ς] . ἀδικοῦμαι̣
p.diosk.4_1	17	17	τοῦ	Διονύσιον	noun	τοῦ Διονύσιον τὸν ἐπ̣ι̣σ̣τ̣ά̣τ̣η̣ν̣ [τ]ῶ̣ν̣
p.diosk.5_1	7	7	τοῦ	Χοιὰχ	noun	τοῦ Χοιὰχ εὑρόντ[ε]ς βύρσας ὀνέας
p.diosk.6_1	12	12	τὴν	Ἡρακλέους	noun	τὴν Ἡρακλέους , ἐπικαθήμενός τ̣ι̣ς̣
p.diosk.6_1	22	22	τοῦ	Κόσωνα	noun	τοῦ Κόσωνα ὄντες καὶ Θυμολέ<ον>τος
p.diosk.7	4	4	τῆς	Νικάδαι*	noun	τῆς Νικάδαι* νεώς . τ[ῆι]
p.dryton.1.11	18	18	ἡ	[πρᾶξεις]	noun	ἡ [πρᾶξεις] [ἔστω] [Σ]ωσιστράτωι ἐξ
p.dryton.1.29_1	11	11	τ̣ῶ̣	Φ̣α̣μ̣ενὼθ	noun	τ̣ῶ̣ Φ̣α̣μ̣ενὼθ πυροῦ ἀρ[τάβας] |gap=5|
p.dryton.1.33_1	2	2	ἣ	Τάσρις	noun	ἣ Τάσρις τῶν Πτολεμαίου Κυρηναίων
p.dryton.1.36_1	9	9	τῶι	Τῦβι	noun	τῶι Τῦβι μ(ηνὶ) μετὰ δυνάμεων
p.dryton.1.41	9	9	αἳ	(πυροῦ)	noun	αἳ (πυροῦ) κ ϛ̣´ μ̣α̣
p.dubl.11_3	8	8	τὴν	Αὐτοκ̣ρ̣ά[τορος]	noun	τὴν Αὐτοκ̣ρ̣ά[τορος] |gap=unknown| |gap=unknown_lines|
p.dubl.3_1	17	17	[τῇ]	[Τα]	noun	[τῇ] [Τα] |gap=unknown| [κα]ὶ̣ ἐ̣κγόν̣ο̣ι̣ς̣
p.dubl.6	4	4-	τῷ	Ἡ̣ρ̣α̣η̣ρ̣α̣κλα*	noun	τῷ Ἡ̣ρ̣α̣η̣ρ̣α̣κλα* κατὰ δανείου συνγραφὴν
p.dubl.7	16	16	τ̣ὰ̣ς̣	χόρτ(ου)	noun	τ̣ὰ̣ς̣ χόρτ(ου) ἀρο(ύρας) π̣έ̣ν̣τ̣ε̣ ἥμ̣ι̣σ̣(υ)
p.dura.12	17	17	αἱ	ἀγχιστίαι*	noun	αἱ ἀγχιστίαι* .
p.dura.15_1	1	1	τῆι	Ἀρύββου	noun	τῆι Ἀρύββου ἐκάδι ἐν τῶι
p.dura.15_1	1	1	τῶι	Κόνωνος	noun	τῶι Κόνωνος [τοῦ] [δεῖνος?] κλήρωι
p.dura.15_1	3	3	τῶι	Ἀριστώνακτος	noun	τῶι Ἀριστώνακτος τοῦ Ἀρίστωνος Εὐρωπαίου
p.dura.18_3	4	4	τ̣[ῆι]	Σ̣ε̣[λεύκ]ο̣υ̣	noun	τ̣[ῆι] Σ̣ε̣[λεύκ]ο̣υ̣ [τοῦ] [Λυσίο]υ̣ .
p.dura.19	3	3	οἱ	Πολεμ̣[οκράτους]	noun	οἱ Πολεμ̣[οκράτους] [Δημητρ]ίου τοῦ Πολεμοκρ[ά]τους
p.dura.49_1	3	3	τ̣οῦ	Ἀμίν	noun	τ̣οῦ Ἀμίν · Σα-|gap=unknown||gap=1|χάλβα |gap=unknown|
p.edfou.2.5	5	5	τοῦ	Χοίαχ	noun	τοῦ Χοίαχ πρὸ τοῦ τε[τελέσ]θαι
p.eirene.2.28_1	17	18	[τῷ]	[Ἐ]π̣ὶ̣φ̣*	noun	[τῷ] [Ἐ]π̣ὶ̣φ̣* μ̣η̣νὶ ἀ̣ρ̣χῇ̣ τῆς
p.eirene.2.29	20	20	τῷ	Ἐπ̣[ε]ὶ̣φ̣	noun	τῷ Ἐπ̣[ε]ὶ̣φ̣ [μηνὶ] [τῆς] [σὺν]
p.eirene.3.2	1	1	τῷ	Ἁθὺρ	noun	τῷ Ἁθὺρ ι̣|gap=2|ε̣καμπ|gap=unknown| δ̣ιε̣λιται̣ ἀπέ̣σταλκά
p.eirene.3.24	8	8	[τὸν]	[σπεκου]λ̣λά̣τ̣ορ(ος)*	noun	[τὸν] [σπεκου]λ̣λά̣τ̣ορ(ος)* οἶκ(ον) νο(μισμάτιον) α
p.eirene.3.30	4	4	τοῦ	Σουλ	noun	τοῦ Σουλ |check| ἀρτ(άβας) ιβ
p.eirene.3.8_1	7	7	τ(ὸν)	Ψίω̣λ	noun	τ(ὸν) Ψίω̣λ ζω(νάρια) ε (καὶ)
p.eleph.14	20	20	τοῦ	Ἐπεὶφ	noun	τοῦ Ἐπεὶφ καὶ Μεσορὴ τὸ
p.eleph.19	3	3	τοῦ	Μαχόι	noun	τοῦ Μαχόι . ὑφίστ[αμα]ι τῆς
